category_id,category,field_id,field,name,explanation
4,Interests & Consumer Habits,1396,xpbb.hhlifestylfinanciallife_insur.___cur,xpbb.hhlifestylfinanciallife_insur.___cur,Experian Field ID: 9227; Experian Datapoint Match Level: Household; Lifestyles/Financial Investments. Direct reported survey data that represents household's that have tendancy to invest in Life Insurance - Currently.     Valid Values:  Y = Yes  U = Unkn
4,Interests & Consumer Habits,1397,xpbb.hhlifestylfinancialmutual_funds___currently,xpbb.hhlifestylfinancialmutual_funds___currently,Experian Field ID: 9228; Experian Datapoint Match Level: Household; Lifestyles/Financial Investments. Direct reported survey data that represents household's that have tendancy to invest in Mutual Funds - Currently.     Valid Values:  Y = Yes  U = Unknow
4,Interests & Consumer Habits,1398,xpbb.hhlifestylfinancialmutl_funds____fut_int,xpbb.hhlifestylfinancialmutl_funds____fut_int,Experian Field ID: 9229; Experian Datapoint Match Level: Household; Lifestyles/Financial Investments. Direct reported survey data that represents household's that have tendancy to invest in Mutual Funds - Future Interest.     Valid Values:  Y = Yes  U = 
4,Interests & Consumer Habits,1399,xpbb.hhlifestylfinancialothr_invest___cur,xpbb.hhlifestylfinancialothr_invest___cur,Experian Field ID: 9230; Experian Datapoint Match Level: Household; Lifestyles/Financial Investments. Direct reported survey data that represents household's that have tendancy to invest in Other Investments - Currently.     Valid Values:  Y = Yes  U = U
4,Interests & Consumer Habits,1400,xpbb.hhlifestylfinancialothr_invest___future,xpbb.hhlifestylfinancialothr_invest___future,Experian Field ID: 9231; Experian Datapoint Match Level: Household; Lifestyles/Financial Investments. Direct reported survey data that represents household's that have tendancy to invest in Other Investments - Future Interest.     Valid Values:  Y = Yes 
4,Interests & Consumer Habits,1401,xpbb.hhlifestylfinancialreal_estate__currently,xpbb.hhlifestylfinancialreal_estate__currently,Experian Field ID: 9232; Experian Datapoint Match Level: Household; Lifestyles/Financial Investments. Direct reported survey data that represents household's that have tendancy to invest in Real Estate- Currently.     Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1402,xpbb.hhlifestylfinancialreal_estate___fut,xpbb.hhlifestylfinancialreal_estate___fut,Experian Field ID: 9233; Experian Datapoint Match Level: Household; Lifestyles/Financial Investments. Direct reported survey data that represents household's that have tendancy to invest in Real Estate- Future Interest.     Valid Values:  Y = Yes  U = Un
4,Interests & Consumer Habits,1403,xpbb.hhlifestylfinancialstks_bond___cur,xpbb.hhlifestylfinancialstks_bond___cur,Experian Field ID: 9234; Experian Datapoint Match Level: Household; Lifestyles/Financial Investments. Direct reported survey data that represents household's that have tendancy to invest in Stocks Or Bonds - Currently.     Valid Values:  Y = Yes  U = Unk
4,Interests & Consumer Habits,1404,xpbb.hhlifestylfinancialstks_bond___fut,xpbb.hhlifestylfinancialstks_bond___fut,Experian Field ID: 9235; Experian Datapoint Match Level: Household; Lifestyles/Financial Investments. Direct reported survey data that represents household's that have tendancy to invest in Stocks Or Bonds - Future Interest.     Valid Values:  Y = Yes  U
4,Interests & Consumer Habits,1405,xpbb.hhlifestylgrandkidsproud_grandparent,xpbb.hhlifestylgrandkidsproud_grandparent,Experian Field ID: 9243; Experian Datapoint Match Level: Household; Lifestyles/Proud Grandparent. Direct reported survey data that represents household's that contain Proud Grandparents.     Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1406,xpbb.hhlifestylinfo_buyingperf_info_by_mail,xpbb.hhlifestylinfo_buyingperf_info_by_mail,Experian Field ID: 9248; Experian Datapoint Match Level: Household; Lifestyles/Information Gathering. Direct reported survey data that represents household's that represents household's that prefer Information from direct mail.     Valid Values:  Y = Yes
4,Interests & Consumer Habits,1407,xpbb.hhlifestylinfo_buyingprefer_info_by_email,xpbb.hhlifestylinfo_buyingprefer_info_by_email,Experian Field ID: 9249; Experian Datapoint Match Level: Household; Lifestyles/Information Gathering. Direct reported survey data that represents household's that Prefer Information By Email.     Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1408,xpbb.hhlifestylinfo_buyingpurc_by_internet,xpbb.hhlifestylinfo_buyingpurc_by_internet,Experian Field ID: 9253; Experian Datapoint Match Level: Household; Lifestyles/Information Gathering. Direct reported survey data that represents household's that Purchase Items Via The Internet.     Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1409,xpbb.hhlifestylinfo_buyinguse_internet_for_banking,xpbb.hhlifestylinfo_buyinguse_internet_for_banking,Experian Field ID: 9254; Experian Datapoint Match Level: Household; Lifestyles/Information Gathering. Direct reported survey data that represents household's that Use Internet For Banking     Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1410,xpbb.hhlifestylinfo_buyinginternet_education,xpbb.hhlifestylinfo_buyinginternet_education,Experian Field ID: 9255; Experian Datapoint Match Level: Household; Lifestyles/Information Gathering. Direct reported survey data that represents household's that Use Internet For Education.     Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1411,xpbb.hhlifestylinfo_buyinginternet_groceries,xpbb.hhlifestylinfo_buyinginternet_groceries,Experian Field ID: 9256; Experian Datapoint Match Level: Household; Lifestyles/Information Gathering. Direct reported survey data that represents household's that Use Internet For Groceries/Delivery.     Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1412,xpbb.hhlifestylinfo_buyinginternet_cur_evnts,xpbb.hhlifestylinfo_buyinginternet_cur_evnts,Experian Field ID: 9258; Experian Datapoint Match Level: Household; Lifestyles/Information Gathering. Direct reported survey data that represents household's that Use Internet For News/Current Events.     Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1413,xpbb.hhlifestylinfo_buyinguse_internet_for_services,xpbb.hhlifestylinfo_buyinguse_internet_for_services,Experian Field ID: 9259; Experian Datapoint Match Level: Household; Lifestyles/Information Gathering. Direct reported survey data that represents household's that Use Internet For Services.     Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1414,xpbb.hhlifestylinfo_buyinguse_internet_for_travel,xpbb.hhlifestylinfo_buyinguse_internet_for_travel,Experian Field ID: 9260; Experian Datapoint Match Level: Household; Lifestyles/Information Gathering. Direct reported survey data that represents household's that Use Internet For Travel.     Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1415,xpbb.hhlifestylmilitary_govactive_military_member,xpbb.hhlifestylmilitary_govactive_military_member,Experian Field ID: 9261; Experian Datapoint Match Level: Household; Lifestyles/Members of Military and Government Office. Direct reported survey data that represents household's that Active Military Member present.     Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1416,xpbb.hhlifestylmilitary_govfed_gov_employee,xpbb.hhlifestylmilitary_govfed_gov_employee,Experian Field ID: 9262; Experian Datapoint Match Level: Household; Lifestyles/Members of Military and Government Office. Direct reported survey data that represents household's with Federal/Government   Employee.    Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1417,xpbb.hhlifestylmilitary_govvetern,xpbb.hhlifestylmilitary_govvetern,Experian Field ID: 9263; Experian Datapoint Match Level: Household; Lifestyles/Members of Military and Government Office. Direct reported survey data that represents household's with Veteran present.     Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1418,xpbb.hhlifestylmilitary_govvetern_enlisted,xpbb.hhlifestylmilitary_govvetern_enlisted,Experian Field ID: 9264; Experian Datapoint Match Level: Household; Lifestyles/Members of Military and Government Office. Direct reported survey data that represents household's with Veteran Enlisted present.     Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1419,xpbb.hhlifestylmilitary_govvetern_officer,xpbb.hhlifestylmilitary_govvetern_officer,Experian Field ID: 9265; Experian Datapoint Match Level: Household; Lifestyles/Members of Military and Government Office. Direct reported survey data that represents household's with Veteran Officer present.     Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1420,xpbb.hhlifestylpetsown_a_cat,xpbb.hhlifestylpetsown_a_cat,Experian Field ID: 9266; Experian Datapoint Match Level: Household; Lifestyles/Pets. Direct reported survey data that represents household's that Own a Cat.      Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1421,xpbb.hhlifestylpetsown_a_dog,xpbb.hhlifestylpetsown_a_dog,Experian Field ID: 9267; Experian Datapoint Match Level: Household; Lifestyles/Pets. Direct reported survey data that represents household's that Own a Dog.      Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1422,xpbb.hhlifestylpetsown_a_pet,xpbb.hhlifestylpetsown_a_pet,Experian Field ID: 9268; Experian Datapoint Match Level: Household; Lifestyles/Pets. Direct reported survey data that represents household's that Own a Pet.      Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1423,xpbb.hhlifestylbuying_interestby_internet,xpbb.hhlifestylbuying_interestby_internet,Experian Field ID: 9269; Experian Datapoint Match Level: Household; Lifestyles/Shopping Method. Direct reported survey data that represents household's that prefer to shop By Internet.      Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1424,xpbb.hhlifestylbuying_interestby_mail,xpbb.hhlifestylbuying_interestby_mail,Experian Field ID: 9270; Experian Datapoint Match Level: Household; Lifestyles/Shopping Method. Direct reported survey data that represents household's that prefer to shop By Mail.      Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1425,xpbb.hhlifestylbuying_interestby_phone,xpbb.hhlifestylbuying_interestby_phone,Experian Field ID: 9271; Experian Datapoint Match Level: Household; Lifestyles/Shopping Method. Direct reported survey data that represents household's that prefer to shop By Phone.      Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1426,xpbb.hhlifestylbuying_interestby_tv,xpbb.hhlifestylbuying_interestby_tv,Experian Field ID: 9272; Experian Datapoint Match Level: Household; Lifestyles/Shopping Method. Direct reported survey data that represents household's that prefer to shop By TV.      Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1427,xpbb.hhlifestylbuying_interestby_catalog,xpbb.hhlifestylbuying_interestby_catalog,Experian Field ID: 9273; Experian Datapoint Match Level: Household; Lifestyles/Shopping Method. Direct reported survey data that represents household's that prefer to shop By Catalog.      Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1428,xpbb.hhlifestylbuying_interestapparel,xpbb.hhlifestylbuying_interestapparel,Experian Field ID: 9274; Experian Datapoint Match Level: Household; Lifestyles/Shopping Method. Direct reported survey data that represents household's that prefer to shop for Apparel.      Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1429,xpbb.hhlifestylbuying_interestcomp_elec,xpbb.hhlifestylbuying_interestcomp_elec,Experian Field ID: 9275; Experian Datapoint Match Level: Household; Lifestyles/Shopping Method. Direct reported survey data that represents household's that prefer to shop for Computer or Electronics.      Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1430,xpbb.hhlifestylbuying_interestbooks_and_music,xpbb.hhlifestylbuying_interestbooks_and_music,Experian Field ID: 9276; Experian Datapoint Match Level: Household; Lifestyles/Shopping Method. Direct reported survey data that represents household's that prefer to shop for Books and Music.      Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1431,xpbb.hhlifestylbuying_interestservices_and_travel,xpbb.hhlifestylbuying_interestservices_and_travel,Experian Field ID: 9277; Experian Datapoint Match Level: Household; Lifestyles/Shopping Method. Direct reported survey data that represents household's that prefer to shop for Services and Travel.      Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1432,xpbb.hhlifestylbuying_interesthome_and_garden,xpbb.hhlifestylbuying_interesthome_and_garden,Experian Field ID: 9278; Experian Datapoint Match Level: Household; Lifestyles/Shopping Method. Direct reported survey data that represents household's that prefer to shop for Home and Garden.      Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1433,xpbb.hhlifestylbuying_interestsports_related,xpbb.hhlifestylbuying_interestsports_related,Experian Field ID: 9279; Experian Datapoint Match Level: Household; Lifestyles/Shopping Method. Direct reported survey data that represents household's that prefer to shop for Sports Related.      Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1434,xpbb.hhlifestylbuying_interestbig_tall,xpbb.hhlifestylbuying_interestbig_tall,Experian Field ID: 9280; Experian Datapoint Match Level: Household; Lifestyles/Shopping Method. Direct reported survey data that represents household's that prefer to shop for Big all.      Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1435,xpbb.hhlifestylbuying_interestmail_order___clothing,xpbb.hhlifestylbuying_interestmail_order___clothing,Experian Field ID: 9487; Experian Datapoint Match Level: Household; Lifestyles/Shopping Method. Direct reported survey data that represents household's that prefer to shop Mail Order - Clothing.      Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1436,xpbb.hhlifestylbuying_interestmail_order___gardening,xpbb.hhlifestylbuying_interestmail_order___gardening,Experian Field ID: 9488; Experian Datapoint Match Level: Household; Lifestyles/Shopping Method. Direct reported survey data that represents household's that prefer to shop Mail Order - Gardening.      Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1437,xpbb.hhlifestylbuying_interestmail_order___gift,xpbb.hhlifestylbuying_interestmail_order___gift,Experian Field ID: 9489; Experian Datapoint Match Level: Household; Lifestyles/Shopping Method. Direct reported survey data that represents household's that prefer to shop Mail Order - Gift.      Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1438,xpbb.hhlifestylbuying_interestmail_books_magazines,xpbb.hhlifestylbuying_interestmail_books_magazines,Experian Field ID: 11095; Experian Datapoint Match Level: Household; Lifestyles/Shopping Method. Direct reported survey data that represents household's that prefer to shop Mail Order - Books/Mag.      Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1439,xpbb.hhlifestylbuying_interestmail_children_products,xpbb.hhlifestylbuying_interestmail_children_products,Experian Field ID: 9492; Experian Datapoint Match Level: Household; Lifestyles/Shopping Method. Direct reported survey data that represents household's that prefer to shop Mail Order -Childrens Products.      Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1440,xpbb.hhlifestylbuying_interestmail_jewelry_cosmetics,xpbb.hhlifestylbuying_interestmail_jewelry_cosmetics,Experian Field ID: 9490; Experian Datapoint Match Level: Household; Lifestyles/Shopping Method. Direct reported survey data that represents household's that prefer to shop Mail Order - Jewelry/Cosmetics.      Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1441,xpbb.hhlifestylbuying_interestmail_music_videos,xpbb.hhlifestylbuying_interestmail_music_videos,Experian Field ID: 9491; Experian Datapoint Match Level: Household; Lifestyles/Shopping Method. Direct reported survey data that represents household's that prefer to shop Mail Order - Music/Videos.      Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1442,xpbb.hhailment_medsvisioncontact_lenses,xpbb.hhailment_medsvisioncontact_lenses,Experian Field ID: 9479; Experian Datapoint Match Level: Household; Ailments and Medications/Visual Impairment. Direct reported survey data that represents household's that use Contact Lenses.        Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1443,xpbb.hhailment_medsvisioneye_glasses,xpbb.hhailment_medsvisioneye_glasses,Experian Field ID: 9480; Experian Datapoint Match Level: Household; Ailments and Medications/Visual Impairment. Direct reported survey data that represents household's that use Eye Glasses.        Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1444,xpbb.hhailment_medsvisionimpairment_correction,xpbb.hhailment_medsvisionimpairment_correction,Experian Field ID: 9483; Experian Datapoint Match Level: Household; Ailments and Medications/Visual Impairment. Direct reported survey data that represents household's that have Visual Impairments/Corrections.     Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1445,xpbb.hhapparel_accessories_ml_ordr_apprl_acsries,xpbb.hhapparel_accessories_ml_ordr_apprl_acsries,Experian Field ID: 11997; Experian Datapoint Match Level: Household; HH:Apparel/Accessories ml ordr-apprl acsries
4,Interests & Consumer Habits,1446,xpbb.hhlifestylbuying_interestdomestics,xpbb.hhlifestylbuying_interestdomestics,Experian Field ID: 11994; Experian Datapoint Match Level: Household; HH:Lifestyl:Buying Interest:Domestics
4,Interests & Consumer Habits,1447,xpbb.hhlifestylbuying_interestfood_and_beverage,xpbb.hhlifestylbuying_interestfood_and_beverage,Experian Field ID: 11991; Experian Datapoint Match Level: Household; HH:Lifestyl:Buying Interest:Food And Beverage
4,Interests & Consumer Habits,1448,xpbb.hhlifestylbuying_interestfootwear,xpbb.hhlifestylbuying_interestfootwear,Experian Field ID: 11998; Experian Datapoint Match Level: Household; HH:Lifestyl:Buying Interest:Footwear
4,Interests & Consumer Habits,1449,xpbb.hhlifestylbuying_interestfurniture,xpbb.hhlifestylbuying_interestfurniture,Experian Field ID: 11993; Experian Datapoint Match Level: Household; HH:Lifestyl:Buying Interest:Furniture
4,Interests & Consumer Habits,1450,xpbb.hhlifestylbuying_interesthome_decorating,xpbb.hhlifestylbuying_interesthome_decorating,Experian Field ID: 11992; Experian Datapoint Match Level: Household; HH:Lifestyl:Buying Interest:Home decorating
4,Interests & Consumer Habits,1451,xpbb.hhlifestylentertainmentoutdoor_living_enterta,xpbb.hhlifestylentertainmentoutdoor_living_enterta,Experian Field ID: 11995; Experian Datapoint Match Level: Household; HH:Lifestyl:Entertainment:Outdoor Living/Enterta
4,Interests & Consumer Habits,1452,xpbb.hhlifestylentertainmentseason_holiday_product,xpbb.hhlifestylentertainmentseason_holiday_product,Experian Field ID: 11996; Experian Datapoint Match Level: Household; HH:Lifestyl:Entertainment:Season/Holiday Product
4,Interests & Consumer Habits,1453,cell.tsmart_wireless_phone,cell.tsmart_wireless_phone,10-digit phone; best available phone for the VoterBase record
4,Interests & Consumer Habits,1454,cell.tsmart_wireless_confidence_score,cell.tsmart_wireless_confidence_score,TargetSmart Confidence Score; numeric;  1 (most confident) -> 13 (least confident)
5,Voting & Civic ,51,vb.voterbase_registration_status,Voter Registration,Indicates whether the individual is registered to vote or part of the unregistered voting age population
5,Voting & Civic ,60,vb.vf_party,Party,Party Affiliation of the voter
5,Voting & Civic ,69,vb.vf_cd,Congressional District,Congressional district FROM SOURCE
5,Voting & Civic ,70,vb.vf_sd,State Senate District,State Senate District FROM SOURCE
5,Voting & Civic ,71,vb.vf_hd,State Legislative District,State House District FROM SOURCE
5,Voting & Civic ,73,vb.vf_ward,Ward,Ward name FROM SOURCE
5,Voting & Civic ,74,vb.vf_precinct_id,Precinct Number,Precinct code FROM SOURCE
5,Voting & Civic ,75,vb.vf_precinct_name,Precint Name,"Precinct name, long description FROM SOURCE"
5,Voting & Civic ,78,vb.vf_city_council,City Council District,City Council Districts FROM SOURCE
5,Voting & Civic ,79,vb.vf_municipal_district,Municipal District,Municipal Districts FROM SOURCE
5,Voting & Civic ,80,vb.vf_school_district,School District,School Districts FROM SOURCE
5,Voting & Civic ,81,vb.vf_judicial_district,Judicial District,Judicial Districts FROM SOURCE
5,Voting & Civic ,133,vb.vf_absentee_status,Absentee Voter ,Indicates that voter has voted absentee in a past election
5,Voting & Civic ,134,vb.vf_early_voter_status,Early Voter ,Indicates that voter has voted early in a past election
5,Voting & Civic ,135,vb.vf_pav,Permenant Absentee Voter,Indicates that voter has registered with the state as a permanent absentee/early voter
5,Voting & Civic ,138,vb.voterbase_voter_score,vb.voterbase_voter_score,Roll-up grouping of voters based on prior election turnout
5,Voting & Civic ,139,vb.vf_g2016,2016 General Election Vote History,Voting History
5,Voting & Civic ,140,vb.vf_g2015,2015 General Election Vote History,Voting History
5,Voting & Civic ,141,vb.vf_g2014,2014 General Election Vote History,Voting History
5,Voting & Civic ,142,vb.vf_g2013,2013 General Election Vote History,Voting History
5,Voting & Civic ,143,vb.vf_g2012,2012 General Election Vote History,Voting History
5,Voting & Civic ,144,vb.vf_g2011,2011 General Election Vote History,Voting History
5,Voting & Civic ,145,vb.vf_g2010,2010 General Election Vote History,Voting History
5,Voting & Civic ,146,vb.vf_g2009,2009 General Election Vote History,Voting History
5,Voting & Civic ,147,vb.vf_g2008,2008 General Election Vote History,Voting History
5,Voting & Civic ,148,vb.vf_g2007,2007 General Election Vote History,Voting History
5,Voting & Civic ,149,vb.vf_g2006,2006 General Election Vote History,Voting History
5,Voting & Civic ,150,vb.vf_g2005,2005 General Election Vote History,Voting History
5,Voting & Civic ,151,vb.vf_g2004,2004 General Election Vote History,Voting History
5,Voting & Civic ,152,vb.vf_g2003,2003 General Election Vote History,Voting History
5,Voting & Civic ,153,vb.vf_g2002,20002 General Election Vote History,Voting History
5,Voting & Civic ,154,vb.vf_g2001,2001 General Election Vote History,Voting History
5,Voting & Civic ,155,vb.vf_g2000,20002 General Election Vote History,Voting History
5,Voting & Civic ,156,vb.vf_p2016,2016 Primary Election Vote History,Voting History
5,Voting & Civic ,157,vb.vf_p2016_party,2016 Primary Election Party,Party Voted
5,Voting & Civic ,158,vb.vf_p2015,2015 Primary Election Vote History,Vote History
5,Voting & Civic ,159,vb.vf_p2015_party,2015 Primary Election Party,Party Voted
5,Voting & Civic ,160,vb.vf_p2014,2014 Primary Election Vote History,Voting History
5,Voting & Civic ,161,vb.vf_p2014_party,2014 Primary Election Party,Party Voted
5,Voting & Civic ,162,vb.vf_p2013,2013 Primary Election Vote History,Voting History
5,Voting & Civic ,163,vb.vf_p2013_party,2013 Primary Election Party,Party Voted
5,Voting & Civic ,164,vb.vf_p2012,2012 Primary Election Vote History,Voting History
5,Voting & Civic ,165,vb.vf_p2012_party,2012 Primary Election Party,Party Voted
5,Voting & Civic ,166,vb.vf_p2011,2011 Primary Election Vote History,Voting History
5,Voting & Civic ,167,vb.vf_p2011_party,2011 Primary Election Party,Party Voted
5,Voting & Civic ,168,vb.vf_p2010,2010 Primary Election Vote History,Voting History
5,Voting & Civic ,169,vb.vf_p2010_party,2010 Primary Election Party,Party Voted
5,Voting & Civic ,170,vb.vf_p2009,2009 Primary Election Vote History,Voting History
5,Voting & Civic ,171,vb.vf_p2009_party,2009 Primary Election Party,Party Voted
5,Voting & Civic ,172,vb.vf_p2008,2008 Primary Election Vote History,Voting History
5,Voting & Civic ,173,vb.vf_p2008_party,2008 Primary Election Party,Party Voted
5,Voting & Civic ,174,vb.vf_p2007,2007 Primary Election Vote History,Voting History
5,Voting & Civic ,175,vb.vf_p2007_party,2007 Primary Election Party,Party Voted
5,Voting & Civic ,176,vb.vf_p2006,2006 Primary Election Vote History,Voting History
5,Voting & Civic ,177,vb.vf_p2006_party,2006 Primary Election Party,Party Voted
5,Voting & Civic ,178,vb.vf_p2005,2005 Primary Election Vote History,Voting History
5,Voting & Civic ,179,vb.vf_p2005_party,2005 Primary Election Party,Party Voted
5,Voting & Civic ,180,vb.vf_p2004,2004 Primary Election Vote History,Voting History
5,Voting & Civic ,181,vb.vf_p2004_party,2004 Primary Election Party,Party Voted
5,Voting & Civic ,182,vb.vf_p2003,2003 Primary Election Vote History,Voting History
5,Voting & Civic ,183,vb.vf_p2003_party,2003Primary Election Party,Party Voted
5,Voting & Civic ,184,vb.vf_p2002,2002 Primary Election Vote History,Voting History
5,Voting & Civic ,185,vb.vf_p2002_party,2002 Primary Election Party,Party Voted
5,Voting & Civic ,186,vb.vf_p2001,2001 Primary Election Vote History,Voting History
5,Voting & Civic ,187,vb.vf_p2001_party,2001 Primary Election Party,Party Voted
5,Voting & Civic ,188,vb.vf_p2000,2000 Primary Election Vote History,Voting History
5,Voting & Civic ,189,vb.vf_p2000_party,2000 Primary Election Party,Party Voted
5,Voting & Civic ,217,vb.vf_reg_address_1,Voter Registration Address,Unparsed address line 1 for the Registration Address
5,Voting & Civic ,218,vb.vf_reg_address_2,Voter Registration Address 2,"Unparsed address line 2 for the Registration Address (Apt, Unit, Suite, etc.)"
5,Voting & Civic ,219,vb.vf_reg_city,Voter Registration City,City of Registration
5,Voting & Civic ,220,vb.vf_reg_state,Voter Registration State,State of Registration
5,Voting & Civic ,221,vb.vf_reg_zip,Voter Registration Zip,Zip Code of Registration
5,Voting & Civic ,222,vb.vf_reg_zip4,Voter Registration Zip +4,Registration Address 4-digit Zip Code extension
5,Voting & Civic ,296,vb.clarity_party,Modeled Party,Predicts a voters' likelihood of self-identifying as a member of the Democratic Party.
5,Voting & Civic ,559,tb.charitable_contrib_rank,Charitable Contriubtions Rank,Household rank within a geographic area from 1 - 100 with 100 being the best ranking and 1 being the worst ranking
5,Voting & Civic ,561,tb.charitable_contrib_decile,Charitable Contributions Decile,Household-level ranking within a geographic area of the amount of charitable contributions made by the household annually
5,Voting & Civic ,1013,xpbb.behaviorbank_contributes_to_charities,xpbb.behaviorbank_contributes_to_charities,Experian Field ID: 4807; Experian Datapoint Match Level: Household; Contributes to charities
5,Voting & Civic ,1014,xpbb.propensity_contributes_to_charities_code,xpbb.propensity_contributes_to_charities_code,"Experian Field ID: 4883; Experian Datapoint Match Level: Household; Donor ; Donor Propensity, Self reported data 8502 Z donor ; donor propensities indicates a household's self reported to contribute to charities. BehaviorBank Household Indicators groups "
6,Wealth & Finance,114,vb.tsmart_dwelling_type,Type of Building ,Type of building derived from various USPS codes
6,Wealth & Finance,260,vb.homeowner_indicator,Homeownership,Indicates if the individual is a homeowner
6,Wealth & Finance,272,vb.home_value_amount,Home Value,Estimated home value in $1000 increments
6,Wealth & Finance,273,vb.home_equity_amount,Home Value,Estimated amount of equity held in home in $1000 increments
6,Wealth & Finance,276,vb.household_income_amount,vb.household_income_amount,Indicates the estimated income amount of a household in $1000 increments
6,Wealth & Finance,277,vb.household_income_range,vb.household_income_range,Indicates the estimated household income range
6,Wealth & Finance,278,vb.household_net_worth,vb.household_net_worth,Indicates the estimated household net worth
6,Wealth & Finance,279,vb.discretionary_income_amount,vb.discretionary_income_amount,Amount in $1000 increments of the amount of estimated discretionary income for a particular household annually
6,Wealth & Finance,280,vb.discretionary_income_decile,Discretionary Income Rank,Household-level ranking within a geographic area of the annual amount of discretionary income of the household
6,Wealth & Finance,284,vb.business_owner_indicator,Business Ownership,Indicates if a member of the household is a business owner
6,Wealth & Finance,285,vb.business_size_code,Business Size,Indicates the size of the business owned
6,Wealth & Finance,286,vb.business_type,Business Type,Indicates the primary business function
6,Wealth & Finance,287,vb.business_revenue_range,Business Revenue,Indicates the annual average revenue of the business owned
6,Wealth & Finance,289,vb.occupation,Occupation,Indicates the occupation type of the individual
6,Wealth & Finance,527,tb.ltv_range_cd,tb.ltv_range_cd,Indicates the Loan to Value range of the home mortgage
6,Wealth & Finance,530,tb.income_accuracy_cd,tb.income_accuracy_cd,Indicates the accuracy of the estimated household income
6,Wealth & Finance,531,tb.income_amt,tb.income_amt,Indicates the estimated income amount of a household in $1000 increments
6,Wealth & Finance,532,tb.income_range_cd,tb.income_range_cd,Indicates the estimated household income range
6,Wealth & Finance,533,tb.income_range_prem_cd,tb.income_range_prem_cd,Indicates the estimated household income range
6,Wealth & Finance,534,tb.net_worth_cd,tb.net_worth_cd,Indicates the estimated household net worth
6,Wealth & Finance,535,tb.salary_amt,tb.salary_amt,Indicates the estimated salary of the head of household in $1000 increments
6,Wealth & Finance,536,tb.salary_pct,tb.salary_pct,"A percentage rank of salary compared to other salaries in the geography.  In other words, a value of 80 means you are in the top 20% of salaries."
6,Wealth & Finance,537,tb.salary_decile,tb.salary_decile,Household rank within a geographic area of estimated annual salary
6,Wealth & Finance,622,tb.business_owner_flg,tb.business_owner_flg,Indicates if a member of the household is a business owner
6,Wealth & Finance,623,tb.boah_biz_size_cd,tb.boah_biz_size_cd,Indicates the size of the business owned
6,Wealth & Finance,624,tb.boah_biz_source_cd,tb.boah_biz_source_cd,Indicates the source of business information
6,Wealth & Finance,625,tb.boah_biz_rank_cd,tb.boah_biz_rank_cd,Indicates the rank/function of the business owner
6,Wealth & Finance,626,tb.boah_biz_func_cd,tb.boah_biz_func_cd,Indicates the primary business function
6,Wealth & Finance,627,tb.boah_biz_revenue_cd,tb.boah_biz_revenue_cd,Indicates the annual average revenue of the business owned
